iso3c,year,life_expect,birth_rate,neonat_mortal_rate
PRY,2011,72.4871951219512,22.117,12.6
PRY,1991,68.1910487804878,32.993,22.1
PRY,1997,69.3270487804878,29.429,19.1
PRY,2012,72.654,21.837,12.2
PRY,2002,70.5974390243903,25.57,16.7
PRY,2003,70.8423902439024,24.944,16.3
PRY,2000,70.0746829268293,27.079,17.7
PRY,2014,72.9217073170732,21.368,11.4
PRY,1994,68.730756097561,31.289,20.5
PRY,1995,68.9152195121951,30.718,19.9
PRY,1990,68.0126097560976,33.579,22.7
PRY,2001,70.3398536585366,26.291,17.2
PRY,2010,72.3012926829268,22.419,13
PRY,1992,68.3704634146341,32.415,21.6
PRY,1996,69.1128048780488,30.105,19.5
PRY,2015,NA,NA,10.9
PRY,2008,71.8988292682927,23.034,13.9
PRY,2009,72.1023170731707,22.728,13.5
PRY,1993,68.5508536585366,31.847,21
PRY,2004,71.0711707317073,24.422,15.8
PRY,2005,71.2863170731708,23.998,15.4
PRY,2007,71.6948292682927,23.338,14.4
PRY,2006,71.4918536585366,23.649,14.9
QAT,1991,75.2822926829268,21.975,10.6
QAT,2003,76.8146829268293,17.506,5.7
QAT,1993,75.5901463414634,21.168,9.3
QAT,2002,76.7133170731707,18.341,6
QAT,2013,78.4184878048781,11.94,4.1
QAT,1996,76.002487804878,20.501,7.9
QAT,1994,75.7327804878049,20.901,8.8
QAT,1995,75.8699024390244,20.686,8.3
QAT,1992,75.4404878048781,21.514,9.9
QAT,2014,78.5968048780488,11.886,4
QAT,2004,76.9160731707317,16.553,5.5
QAT,2012,78.2276585365854,11.989,4.3
QAT,1990,75.1160731707317,22.617,11.3
QAT,1999,76.3770487804878,19.895,6.8
QAT,2006,77.1456097560976,14.581,5
QAT,2001,76.6074390243903,19.027,6.2
QAT,2005,77.0235365853659,15.55,5.2
QAT,1998,76.2555609756098,20.138,7.2
QAT,2000,76.495512195122,19.543,6.5
QAT,2015,NA,NA,3.8
QAT,1997,76.1305365853659,20.328,7.5
QAT,2009,77.6298048780488,12.536,4.6
QAT,2010,77.825512195122,12.223,4.5
QAT,2011,78.0278048780488,12.063,4.4
QAT,2007,77.2868536585366,13.725,4.9
QAT,2008,77.448756097561,13.036,4.8
ROU,2000,71.1634146341463,10.4,13.1
ROU,2012,74.4121951219512,10,7.1
ROU,1999,70.5121951219512,10.4,13.1
ROU,2003,71.309756097561,9.8,12.8
ROU,2013,75.0634146341463,9.1,6.8
ROU,2002,71.009756097561,9.7,13
ROU,2015,NA,NA,6.3
ROU,2011,74.409756097561,9.7,7.4
ROU,2005,71.8788951219512,10.4,11.7
ROU,2001,71.1609756097561,10,13
ROU,2009,73.309756097561,10.9,8.5
ROU,2006,72.1634146341463,10.4,10.9
ROU,1997,69.0048780487805,10.5,13.1
ROU,1998,69.8073170731708,10.5,13.1
ROU,2014,75.0634146341463,9.2,6.5
ROU,2010,73.4585365853659,10.5,7.9
ROU,1996,69.1048780487805,10.2,13.1
ROU,2004,71.5942756097561,10.1,12.3
ROU,2008,72.5658536585366,10.8,9.2
ROU,1992,69.7843902439024,11.4,13.3
ROU,1993,69.5634146341464,11,13.3
ROU,1995,69.4560975609756,10.4,13.1
ROU,1990,69.7412195121951,13.6,13.5
ROU,1991,69.7843902439024,12,13.4
ROU,2007,72.5658536585366,10.3,10
ROU,1994,69.509756097561,10.9,13.2
SRB,2002,72.2853658536585,10.4,7.1
SRB,2015,NA,NA,4.2
SRB,2001,72.2341463414634,10.5,7.5
SRB,2013,75.1853658536585,9.2,4.4
SRB,1991,71.4878048780488,11.9,16
SRB,2000,71.5829268292683,9.8,7.7
SRB,1993,NA,NA,14.3
SRB,2004,72.6829268292683,10.5,6
SRB,2012,74.8365853658537,9.3,4.5
SRB,1990,NA,NA,17.5
SRB,2011,74.5365853658537,9.1,4.7
SRB,1996,NA,10.8,10.8
SRB,2014,75.5341463414634,9.3,4.3
SRB,1999,NA,9.6,8
SRB,2003,72.4365853658537,10.6,6.6
SRB,1994,NA,NA,13.5
SRB,1997,72.0390243902439,10.49,9.5
SRB,1998,NA,10.09,8.6
SRB,1995,NA,11.3,12.2
SRB,2009,73.9853658536586,9.6,4.9
SRB,2006,73.3853658536585,9.58,5.2
SRB,1992,NA,NA,15
SRB,2010,74.3365853658537,9.4,4.8
SRB,2005,72.8341463414634,9.7,5.5
SRB,2007,73.6317073170732,9.22,5.1
SRB,2008,73.8853658536585,9.4,5
RUS,1991,68.4743902439024,12.1,14
RUS,1990,68.9024390243902,13.4,14
RUS,2005,65.47,10.2,9
RUS,1992,66.8731707317073,10.7,14
RUS,1997,66.9507317073171,8.6,13.8
RUS,2003,65.0075609756098,10.2,10.5
RUS,2004,65.4212195121951,10.4,9.7
RUS,2007,67.4975609756098,11.3,7.7
RUS,1996,66.1941463414634,8.9,14.1
RUS,1995,65.2212195121951,9.3,14.3
RUS,1994,64.4670731707317,9.5,14.3
RUS,1999,66.0436585365854,8.3,13.1
RUS,2000,65.3414634146341,8.7,12.5
RUS,2009,68.6048780487805,12.3,6.7
RUS,1993,64.9358536585366,9.4,14.2
RUS,1998,66.7839024390244,8.8,13.5
RUS,2006,66.6431707317073,10.4,8.3
RUS,2001,65.4878048780488,9.1,11.9
RUS,2002,65.0853658536585,9.8,11.2
RUS,2012,70.3658536585366,13.3,5.7
RUS,2014,70.3658536585366,13.3,5.2
RUS,2015,NA,NA,5
RUS,2008,67.8487804878049,12,7.2
RUS,2010,68.8560975609756,12.5,6.3
RUS,2013,70.3658536585366,13.2,5.4
RUS,2011,69.6585365853659,12.6,6
RWA,2009,60.4659756097561,36.241,25.5
RWA,2010,61.4017804878049,35.381,24.3
RWA,1993,27.0789024390244,44.792,43.3
RWA,1994,28.5681219512195,44.003,46
RWA,1995,31.634512195122,43.352,46.1
RWA,1992,27.4836585365854,45.727,42
RWA,2007,57.946,37.643,28
RWA,2006,56.3866585365854,38.161,29.5
RWA,2008,59.3153414634146,37.003,26.7
RWA,2011,62.1553658536585,34.467,22.9
RWA,2004,53.1976341463415,38.943,33.4
RWA,2013,63.3948292682927,32.689,20.4
RWA,1997,39.8048048780488,42.292,45.8
RWA,1991,29.7458292682927,46.787,41.2
RWA,1990,33.4851219512195,47.922,40.8
RWA,2005,54.7516097560976,38.58,31.2
RWA,1996,35.6591951219512,42.802,45.4
RWA,1998,43.4151951219512,41.775,45.6
RWA,2015,NA,NA,18.7
RWA,2012,62.7993658536585,33.554,21.6
RWA,1999,46.2260731707317,41.239,44
RWA,2014,63.9656585365854,31.89,19.5
RWA,2000,48.1923658536585,40.697,42.3
RWA,2003,51.8120731707317,39.306,35.7
RWA,2002,50.6048048780488,39.712,38
RWA,2001,49.5076829268293,40.179,40.3
SAU,2014,74.3372195121951,20.139,8.2
SAU,2001,72.7166341463415,25.507,11.9
SAU,2002,72.8714634146342,24.829,11.6
SAU,2007,73.3450731707317,22.695,10.2
SAU,2003,72.9946097560976,24.246,11.2
SAU,2012,74.0160243902439,20.993,8.7
SAU,2013,74.1776341463415,20.576,8.5
SAU,1998,72.0401707317073,28.009,13.5
SAU,2006,73.2581707317073,23.003,10.5
SAU,2000,72.5262195121951,26.275,12.4
SAU,1999,72.2988536585366,27.118,12.9
SAU,2005,73.177,23.347,10.7
SAU,2008,73.445756097561,22.395,9.9
SAU,1990,69.1670243902439,35.517,22.3
SAU,2011,73.8548536585366,21.388,9
SAU,1997,71.7542926829268,28.925,14.2
SAU,1996,71.4432926829268,29.853,15.1
SAU,2009,73.5642682926829,22.087,9.6
SAU,2010,73.7016097560976,21.754,9.3
SAU,2004,73.0934634146342,23.755,10.9
SAU,1992,69.9979268292683,33.601,19.6
SAU,2015,NA,NA,7.9
SAU,1991,69.5921951219512,34.554,20.9
SAU,1995,71.1092926829268,30.784,16
SAU,1994,70.7563658536586,31.716,17.2
SAU,1993,70.3859512195122,32.654,18.5
SLB,2009,66.8246829268293,33.132,14
SLB,2008,66.5612195121951,33.637,14.3
SLB,2010,67.0656585365854,32.555,13.8
SLB,1996,60.2965853658537,37.004,14.6
SLB,2012,67.5065853658537,31.25,13.2
SLB,1995,59.6959512195122,37.476,14.6
SLB,2015,NA,NA,12.2
SLB,2011,67.2912195121951,31.918,13.5
SLB,1994,59.0837317073171,37.984,14.8
SLB,2007,66.2668048780488,34.063,14.5
SLB,1992,57.8211219512195,39.028,15.3
SLB,1993,58.4545853658537,38.508,15
SLB,2013,67.7189268292683,30.578,12.9
SLB,2014,67.9308048780488,29.921,12.5
SLB,1998,61.5436341463415,36.202,14.6
SLB,1991,57.2138536585366,39.531,15.6
SLB,2006,65.9346097560976,34.409,14.5
SLB,2005,65.5534878048781,34.68,14.4
SLB,1990,56.704756097561,39.996,16
SLB,2001,63.4656097560976,35.403,14.3
SLB,1999,62.1908780487805,35.881,14.4
SLB,1997,60.9086097560976,36.577,14.6
SLB,2000,62.8367317073171,35.615,14.4
SLB,2003,64.6140975609756,35.061,14.3
SLB,2004,65.1128780487805,34.889,14.3
SLB,2002,64.0623658536585,35.226,14.2
SYC,1999,NA,18.2,9.2
SYC,1990,NA,23.7,11.3
SYC,2010,73.1975609756098,16.8,9
SYC,1997,71.4146341463415,19.1,9.2
SYC,2009,73.0341463414634,18.1,9
SYC,2001,NA,17.7,9.2
SYC,2011,72.7243902439024,18.6,9
SYC,2002,72.9536585365854,17.7,9.2
SYC,1996,NA,21.1,9.3
SYC,2000,NA,18.6,9.2
SYC,2013,73.119512195122,17.4,8.9
SYC,1994,NA,21.6333333333333,9.8
SYC,1998,NA,17.9,9.2
SYC,2008,73.1634146341463,17.8,9
SYC,2012,74.2268292682927,18.6,9
SYC,1993,NA,22.2666666666667,10.1
SYC,1995,NA,21,9.5
SYC,1991,NA,23.3,10.8
SYC,1992,70.6707317073171,22.9,10.4
SYC,2003,71.0292682926829,18.1,9.2
SYC,2006,72.2170731707317,17.3,9.1
SYC,2007,73.1926829268293,17.6,9
SYC,2015,NA,NA,8.6
SYC,2004,72.609756097561,17.4,9.1
SYC,2005,72.1317073170732,18.5,9.1
SYC,2014,73.2292682926829,17,8.8
SDN,1998,57.3443902439025,40.302,36.5
SDN,1997,57.0558780487805,40.551,37
SDN,2011,62.4555365853659,34.367,31.8
SDN,2012,62.8321951219512,33.915,31.4
SDN,2010,62.0425853658537,34.843,32.2
SDN,2003,59.050243902439,38.615,34
SDN,2004,59.4381463414634,38.121,33.6
SDN,1996,56.7859512195122,40.793,37.4
SDN,1994,56.2986585365854,41.226,38.4
SDN,1993,56.0811707317073,41.393,39
SDN,1995,56.5330731707317,41.023,37.9
SDN,1999,57.6505853658537,40.044,36.1
SDN,2008,61.1506097560976,35.884,32.6
SDN,2000,57.9749756097561,39.761,35.6
SDN,2001,58.3166341463415,39.435,35.1
SDN,2002,58.6755609756098,39.055,34.6
SDN,2015,NA,NA,29.8
SDN,2009,61.6023902439024,35.348,32.4
SDN,1992,55.8795853658537,41.526,39.5
SDN,2014,63.4585365853658,33.054,30.4
SDN,2006,60.262243902439,37.016,32.9
SDN,1990,55.5144634146342,41.744,40.7
SDN,2013,63.1670487804878,33.477,30.9
SDN,2007,60.7008780487805,36.444,32.8
SDN,2005,59.8408292682927,37.582,33.2
SDN,1991,55.6908536585366,41.636,40.1
SWE,1999,79.4414634146342,10,2.3
SWE,2000,79.6439024390244,10.2,2.3
SWE,1998,79.3390243902439,10.1,2.4
SWE,1990,77.5368292682927,14.5,3.5
SWE,2012,81.7048780487805,11.9,1.6
SWE,2014,81.9560975609756,11.9,1.6
SWE,2013,81.9560975609756,11.8,1.6
SWE,2003,80.0951219512195,11.1,2.1
SWE,1995,78.7404878048781,11.7,2.7
SWE,2004,80.4975609756098,11.2,2
SWE,2015,NA,NA,1.6
SWE,2011,81.8024390243903,11.8,1.6
SWE,1992,77.9987804878049,14.2,3.2
SWE,1996,78.9590243902439,10.8,2.5
SWE,2001,79.7951219512195,10.3,2.3
SWE,2002,79.8463414634146,10.7,2.2
SWE,2009,81.3512195121951,12,1.6
SWE,1993,78.0604878048781,13.5,3
SWE,1997,79.1975609756098,10.2,2.4
SWE,2010,81.4512195121951,12.3,1.6
SWE,2005,80.5463414634146,11.2,1.9
SWE,1994,78.650243902439,12.8,2.9
SWE,1991,77.6668292682927,14.4,3.4
SWE,2006,80.7487804878049,11.7,1.8
SWE,2008,81.1,11.9,1.7
SWE,2007,80.9,11.7,1.8
SGP,1991,75.6463414634146,17.3,3.5
SGP,1996,76.5951219512195,16,2.1
SGP,1992,75.9463414634146,17,3.1
SGP,1990,75.2951219512195,18.4,4
SGP,2003,79.0390243902439,10.5,1.3
SGP,2014,82.6463414634146,9.8,1.1
SGP,1994,76.1975609756098,16.4,2.4
SGP,1995,76.2951219512195,15.7,2.3
SGP,2006,80.1414634146341,10.3,1.2
SGP,1993,76.0463414634146,17,2.7
SGP,2004,79.490243902439,10.3,1.3
SGP,2002,78.5512195121951,11.4,1.4
SGP,2013,82.2463414634147,9.3,1.1
SGP,2015,NA,NA,1
SGP,2000,77.9512195121951,11.8,1.6
SGP,2001,78.2512195121951,11.8,1.5
SGP,2005,79.990243902439,10.2,1.3
SGP,1998,77.3,13.2,1.9
SGP,1999,77.5512195121951,12.8,1.8
SGP,2010,81.5414634146342,9.3,1.1
SGP,2012,81.9951219512195,10.1,1.1
SGP,2007,80.4414634146342,10,1.2
SGP,2008,80.790243902439,10.2,1.2
SGP,1997,76.8975609756098,12.7,2
SGP,2011,81.7439024390244,9.5,1.1
SGP,2009,81.2414634146342,9.9,1.2
SVN,2001,75.7585365853659,8.8,3.1
SVN,2000,75.4121951219512,9.1,3.3
SVN,2007,78.5609756097561,9.8,2.2
SVN,2003,76.8585365853659,8.7,2.8
SVN,2004,77.2073170731707,9,2.6
SVN,2014,80.519512195122,10.3,1.5
SVN,2002,76.0073170731707,8.8,3
SVN,2012,80.1243902439024,10.7,1.6
SVN,2006,78.0865853658537,9.4,2.3
SVN,1990,73.2048780487805,11.2,5.7
SVN,2015,NA,NA,1.4
SVN,2011,79.9707317073171,10.7,1.7
SVN,2013,80.3219512195122,10.2,1.5
SVN,1999,75.009756097561,8.8,3.4
SVN,2009,78.9707317073171,10.7,1.9
SVN,2010,79.4219512195122,10.9,1.8
SVN,1997,74.7073170731707,9.1,3.7
SVN,2005,77.6121951219512,9.1,2.5
SVN,1996,74.4585365853658,9.4,3.8
SVN,1992,73.3048780487805,10,4.9
SVN,1994,73.4048780487805,9.8,4.3
SVN,1998,74.8073170731708,9,3.5
SVN,1991,73.3536585365854,10.8,5.3
SVN,1993,73.2536585365854,9.9,4.6
SVN,2008,78.7658536585366,10.8,2.1
SVN,1995,73.9585365853659,9.5,4
SVK,2001,73.4024390243903,9.5,6.9
SVK,2014,76.7146341463415,10.2,4.4
SVK,1992,71.7951219512195,14.1,11.5
SVK,2002,73.6048780487805,9.5,6.6
SVK,1991,70.8829268292683,14.8,12
SVK,2000,73.0512195121951,10.2,7.3
SVK,2013,76.4121951219512,10.1,4.6
SVK,1996,72.6536585365854,11.2,9.3
SVK,2015,NA,NA,4.2
SVK,2003,73.6048780487805,9.6,6.2
SVK,2004,73.9585365853659,10,5.9
SVK,2011,75.9585365853659,11.3,4.9
SVK,1990,70.9326829268293,15.1,12.5
SVK,1999,72.9024390243902,10.4,7.7
SVK,2012,76.109756097561,10.3,4.7
SVK,1994,72.3,12.4,10.5
SVK,1997,72.7048780487805,11,8.8
SVK,1998,72.5512195121951,10.7,8.2
SVK,2010,75.1121951219512,11.2,5
SVK,2009,74.909756097561,11.4,5.1
SVK,1995,72.2536585365854,11.5,9.9
SVK,2007,74.2073170731707,10.1,5.3
SVK,1993,72.4487804878049,13.8,11
SVK,2005,73.9048780487805,10.1,5.6
SVK,2006,74.2048780487805,10,5.4
SVK,2008,74.7048780487805,10.7,5.2
SLE,1992,36.2465853658537,46.128,53.8
SLE,1991,36.7483414634146,46.283,54
SLE,2006,44.5480731707317,42.21,45.7
SLE,1993,35.885756097561,45.966,53.6
SLE,1996,35.9741463414634,45.457,52.4
SLE,1997,36.4261951219512,45.279,51.8
SLE,2005,43.6030731707317,42.789,46.7
SLE,1990,37.3534146341463,46.427,53.9
SLE,2001,39.645487804878,44.361,49.4
SLE,1994,35.7013902439024,45.799,53.4
SLE,1995,35.7247804878049,45.629,53
SLE,2009,47.3502195121951,39.972,42
SLE,2000,38.6901463414634,44.634,50.1
SLE,1998,37.0468048780488,45.087,51.4
SLE,2004,42.6391951219512,43.276,47.5
SLE,2008,46.4276341463415,40.787,43.3
SLE,2010,48.2289512195122,39.125,40.7
SLE,2002,40.6429024390244,44.049,48.7
SLE,2007,45.4883658536585,41.539,44.6
SLE,1999,37.8125365853659,44.874,50.8
SLE,2015,NA,NA,34.9
SLE,2003,41.6491219512195,43.69,48.2
SLE,2013,50.3631219512195,36.729,37
SLE,2011,49.0347317073171,38.283,39.4
SLE,2014,50.8787804878049,36.052,35.8
SLE,2012,49.7490975609756,37.476,38.2
SMR,2010,83.1593791574279,10.3333333333333,0.8
SMR,1994,NA,NA,3.1
SMR,1993,NA,NA,3.9
SMR,2014,NA,9.1,0.7
SMR,1995,NA,NA,2.4
SMR,1992,NA,NA,4.9
SMR,2008,82.8317073170732,11,0.9
SMR,2007,82.5060975609756,9.4,1
SMR,2009,82.9955432372506,10.6666666666667,0.9
SMR,2011,83.3232150776053,10,0.8
SMR,2012,NA,9.7,0.8
SMR,2013,NA,9.4,0.7
SMR,1998,80.1731707317073,NA,1.5
SMR,1991,NA,NA,5.8
SMR,2004,81.7219512195122,10.4,1
SMR,2005,81.9756097560976,9.5,1
SMR,2006,82.1804878048781,10,1
SMR,2015,NA,NA,0.7
SMR,1990,NA,NA,6.6
SMR,1996,79.119512195122,NA,2
SMR,1997,79.4731707317073,NA,1.7
SMR,2001,80.9731707317073,NA,1.2
SMR,2003,81.219512195122,NA,1.1
SMR,1999,80.5243902439024,NA,1.4
SMR,2000,80.619512195122,NA,1.3
SMR,2002,81.119512195122,NA,1.2
SEN,1995,57.3796097560976,41.299,40.3
SEN,1997,57.3033658536585,40.633,40.3
SEN,1993,57.5113658536585,42.123,40
SEN,1994,57.456243902439,41.695,40.1
SEN,2006,61.0540731707317,39.107,31
SEN,2008,62.5350731707317,39.076,28.1
SEN,1992,57.5066097560976,42.574,39.9
SEN,1996,57.3193414634146,40.944,40.4
SEN,2005,60.3619268292683,39.193,32.5
SEN,1990,57.1830975609756,43.519,40.2
SEN,1991,57.409487804878,43.042,40
SEN,2003,59.1276829268293,39.464,35.4
SEN,2007,61.7841707317073,39.071,29.6
SEN,2014,66.3725853658537,38.085,21.5
SEN,1999,57.508243902439,40.136,39.6
SEN,2002,58.5961707317073,39.614,36.7
SEN,2004,59.718512195122,39.319,34
SEN,1998,57.3591463414634,40.364,40.1
SEN,2009,63.2867804878049,39.101,26.8
SEN,2000,57.7658048780488,39.942,38.9
SEN,2015,NA,NA,20.8
SEN,2013,65.878756097561,38.533,22.2
SEN,2010,64.0144390243903,39.103,25.5
SEN,2001,58.1355609756098,39.771,37.9
SEN,2012,65.3188780487805,38.848,23.2
SEN,2011,64.6953658536585,39.031,24.3
SOM,1996,48.0776097560976,49.77,44.2
SOM,2008,53.3545121951219,45.84,44.3
SOM,2009,53.6893414634146,45.447,43.6
SOM,1995,47.1618292682927,49.754,44.2
SOM,2000,50.8782682926829,48.668,44.5
SOM,2001,51.2228048780488,48.223,44.9
SOM,1997,48.9764390243903,49.659,44.2
SOM,2007,53.0186585365854,46.188,44.8
SOM,1993,45.7332195121951,49.392,44.1
SOM,1994,46.3480487804878,49.617,44.1
SOM,2012,54.690243902439,44.225,41.9
SOM,1999,50.4012682926829,49.084,44.4
SOM,1998,49.7638292682927,49.426,44.2
SOM,2011,54.3569512195122,44.611,42.4
SOM,1990,45.3893414634146,48.453,45.1
SOM,2003,51.7719024390244,47.401,45.4
SOM,2006,52.6827804878049,46.491,45.2
SOM,1992,45.3723170731707,49.111,44.5
SOM,2002,51.5018536585366,47.791,45.2
SOM,2013,55.0230243902439,43.891,41.2
SOM,2005,52.3558536585366,46.771,45.3
SOM,2010,54.0236585365854,45.028,43
SOM,2004,52.0529024390244,47.065,45.4
SOM,1991,45.2708780487805,48.793,44.6
SOM,2014,55.3548048780488,43.61,40.5
SOM,2015,NA,NA,39.7
SUR,2009,70.0929024390244,19.517,13.9
SUR,2010,70.3627317073171,19.254,13.5
SUR,1994,67.7639756097561,25.429,21.4
SUR,1995,67.8057317073171,24.82,21
SUR,2015,NA,NA,11.5
SUR,2014,71.1514390243903,18.197,11.8
SUR,1996,67.8343414634146,24.226,20.5
SUR,2008,69.795,19.776,14.4
SUR,2011,70.5993902439024,18.986,13
SUR,2006,69.1567317073171,20.291,15.4
SUR,2007,69.4790731707317,20.033,14.9
SUR,1991,67.5804878048781,27.179,22.8
SUR,1992,67.6510731707317,26.625,22.3
SUR,2012,70.8063170731707,18.718,12.6
SUR,2013,70.99,18.455,12.2
SUR,1998,67.8664146341464,23.122,19.6
SUR,1990,67.5018780487805,27.679,23.3
SUR,1993,67.7120731707317,26.036,21.9
SUR,2005,68.846,20.554,15.9
SUR,2004,68.5659756097561,20.829,16.3
SUR,2000,67.9291707317073,22.186,18.6
SUR,2002,68.1439756097561,21.442,17.3
SUR,1997,67.8518780487805,23.657,20.1
SUR,1999,67.8864878048781,22.63,19.1
SUR,2001,68.0119756097561,21.793,18
SUR,2003,68.3296341463415,21.122,16.8
SSD,1999,48.8062926829268,43.693,58.8
SSD,1991,44.2259268292683,47.191,66.1
SSD,1990,43.518756097561,47.463,66.7
SSD,2013,55.2209024390244,37.126,41
SSD,1995,46.845512195122,45.755,63.1
SSD,1998,48.3675853658537,44.276,60.1
SSD,2011,54.205,37.911,42.7
SSD,2012,54.727,37.511,41.8
SSD,2015,NA,NA,39.3
SSD,2000,49.2190731707317,43.088,57.5
SSD,2001,49.6119024390244,42.484,56
SSD,2002,49.993243902439,41.903,54.4
SSD,1994,46.2466585365854,46.155,63.7
SSD,1996,47.3939512195122,45.313,62.1
SSD,1997,47.8984634146342,44.82,61.1
SSD,2014,55.6822195121951,36.756,40.1
SSD,2004,50.7624146341463,40.86,51.6
SSD,2008,52.5933170731707,39.155,46
SSD,1992,44.9251463414634,46.871,65.4
SSD,1993,45.6028780487805,46.525,64.6
SSD,2005,51.1716341463415,40.403,50.1
SSD,2009,53.1226585365854,38.741,44.8
SSD,2010,53.6649024390244,38.324,43.7
SSD,2006,51.6132926829268,39.978,48.6
SSD,2003,50.3740975609756,41.36,53
SSD,2007,52.0878536585366,39.567,47.3
STP,2002,63.7018536585366,38.545,23.3
STP,2007,65.188,36.774,20.5
STP,2014,66.3846097560976,34.051,17.5
STP,2013,66.259512195122,34.537,17.8
STP,2006,64.8924634146342,37.142,21
STP,2003,63.9651219512195,38.234,22.7
STP,2000,63.2925365853659,39.024,24.5
STP,1999,63.1370243902439,39.178,25.1
STP,2001,63.4779756097561,38.811,23.9
STP,2012,66.1339024390244,34.98,18.2
STP,2004,64.2612926829268,37.886,22.2
STP,2005,64.5769024390244,37.516,21.6
STP,1990,61.7714390243902,39.577,28.4
STP,2009,65.6726097560976,36.079,19.5
STP,2011,66.0037804878049,35.378,18.6
STP,1997,62.8599024390244,39.341,25.9
STP,1998,62.9974634146341,39.281,25.5
STP,1992,62.0950975609756,39.436,28
STP,2010,65.8546829268293,35.738,19
STP,1991,61.9345365853659,39.493,28.2
STP,2008,65.4505365853659,36.42,20
STP,2015,NA,NA,17.1
STP,1995,62.5702682926829,39.381,26.9
STP,1996,62.7183170731707,39.37,26.3
STP,1994,62.4147073170732,39.387,27.3
STP,1993,62.2551463414634,39.403,27.7
SLV,2010,71.6706097560976,18.223,9.8
SLV,1995,67.2051951219512,28.037,18.4
SLV,1996,67.5648292682927,27.333,17.5
SLV,2012,72.2318536585366,17.676,9.2
SLV,2013,72.4981463414634,17.476,8.9
SLV,2015,NA,NA,8.3
SLV,1992,65.5779756097561,29.84,21
SLV,1994,66.7630487804878,28.681,19.3
SLV,2008,71.0807804878049,18.969,10.3
SLV,2011,71.9561707317073,17.924,9.5
SLV,1998,68.1578048780488,25.767,15.9
SLV,1993,66.2228292682927,29.277,20.2
SLV,1997,67.8736341463415,26.572,16.7
SLV,2009,71.3781463414634,18.574,10
SLV,1990,63.988,30.904,22.5
SLV,1991,64.8315365853659,30.379,21.8
SLV,2006,70.4791707317073,19.887,10.9
SLV,2014,72.7545609756098,17.314,8.6
SLV,2005,70.1789268292683,20.422,11.3
SLV,2001,69.0057073170732,23.249,13.6
SLV,1999,68.4354146341463,24.93,15.3
SLV,2007,70.7804634146342,19.406,10.6
SLV,2000,68.7170487804878,24.083,14.4
SLV,2003,69.5895365853658,21.705,12.3
SLV,2004,69.8827317073171,21.028,11.8
SLV,2002,69.2978780487805,22.45,12.9
SXM,1999,NA,NA,NA
SXM,1998,NA,NA,NA
SXM,2010,NA,13.1,NA
SXM,2000,NA,NA,NA
SXM,1990,NA,NA,NA
SXM,2001,NA,NA,NA
SXM,2011,NA,12.9,NA
SXM,2002,NA,NA,NA
SXM,1997,NA,NA,NA
SXM,2009,75.5878048780488,12.5,NA
SXM,2013,NA,14,NA
SXM,1994,NA,NA,NA
SXM,1995,NA,NA,NA
SXM,2012,73.0536585365854,12,NA
SXM,1992,NA,NA,NA
SXM,1993,NA,NA,NA
SXM,2006,NA,13.7,NA
SXM,1996,NA,NA,NA
SXM,2008,74.5365853658537,13,NA
SXM,2003,NA,NA,NA
SXM,2004,NA,NA,NA
SXM,1991,NA,NA,NA
SXM,2015,NA,NA,NA
SXM,2007,74.5439024390244,11.7,NA
SXM,2005,NA,12.8,NA
SXM,2014,NA,NA,NA
SYR,1998,72.2366829268293,31.542,13.2
SYR,1999,72.4717317073171,31.046,12.8
SYR,1997,71.9936585365854,31.955,13.6
SYR,2011,71.4861463414634,24.753,8.1
SYR,2012,70.7859024390244,24.225,7.8
SYR,2010,72.3074390243903,25.241,8.4
SYR,2003,73.7313658536585,28.587,11.2
SYR,2004,74.0956829268293,28.016,10.7
SYR,2000,72.7216829268293,30.47,12.4
SYR,1994,71.2156097560976,32.999,14.7
SYR,1995,71.4814390243902,32.627,14.3
SYR,2013,70.3015365853659,23.662,7.6
SYR,2008,73.797243902439,26.127,9.1
SYR,2014,70.0710243902439,23.079,7.3
SYR,2001,73.0174878048781,29.839,12
SYR,1996,71.7420975609756,32.301,13.9
SYR,2015,NA,NA,7
SYR,2009,73.1204146341463,25.692,8.7
SYR,1993,70.9466097560976,33.473,15.1
SYR,2002,73.3606341463415,29.199,11.6
SYR,2006,74.4324146341464,27.013,9.9
SYR,1990,70.1062682926829,35.75,16.6
SYR,2005,74.3638536585366,27.491,10.3
SYR,1992,70.6744146341463,34.088,15.7
SYR,2007,74.2460731707317,26.564,9.5
SYR,1991,70.396,34.85,16.1
SWZ,2000,48.6640731707317,32.525,21.3
SWZ,1998,51.7894390243902,33.775,22.2
SWZ,1990,59.3451951219512,43.31,22.1
SWZ,2013,48.9379268292683,30.093,15.1
SWZ,2012,48.8506341463415,30.41,15.7
SWZ,2001,47.4340975609756,32.128,20.6
SWZ,1999,50.1564390243903,33.074,21.8
SWZ,2003,45.9580975609756,31.677,19
SWZ,1995,56.3908048780488,36.713,22.5
SWZ,2004,45.7453414634146,31.564,18.3
SWZ,2015,NA,NA,14.2
SWZ,2014,48.9347317073171,29.747,14.6
SWZ,2011,48.6613902439024,30.695,16.3
SWZ,1996,55.004512195122,35.601,22.5
SWZ,1997,53.437243902439,34.621,22.4
SWZ,2002,46.5233170731707,31.856,19.8
SWZ,1992,58.9774634146342,40.653,22.3
SWZ,1993,58.3843902439024,39.28,22.4
SWZ,1994,57.5221463414634,37.951,22.5
